is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp.1,subject,year,month,Day,Quarter,Profit,Duration_Category,Price_category,course_title_cleaned
TRUE,45,1562,4,12,All Levels,1.5,2016-09-28 15:29:17+00:00,Web Development,2016,September,Wednesday,3,70290,1:03:00,20:50:00,PHP :basics for beginners
TRUE,45,1540,19,39,Beginner Level,3,2015-05-21 19:37:46+00:00,Web Development,2015,May,Thursday,2,69300,7:12:00,20:50:00,"How to Register a Domain, Set Up Hosting, and Edit Web Pages"
TRUE,45,1489,32,27,All Levels,3.5,2015-07-01 16:25:45+00:00,Business Finance,2015,July,Wednesday,3,67005,7:12:00,20:50:00,TRADING MARKET MAP
TRUE,45,1446,23,27,Beginner Level,5,2014-12-09 08:31:40+00:00,Business Finance,2014,December,Tuesday,4,65070,12:20:00,20:50:00,Accounting  Simplified for You
TRUE,45,1329,52,35,All Levels,1.5,2016-07-28 03:33:36+00:00,Musical Instruments,2016,July,Thursday,3,59805,1:03:00,20:50:00,CAGED Pentatonic System for Guitar - Level 
TRUE,45,1311,36,5,All Levels,1,2016-01-15 18:10:47+00:00,Business Finance,2016,January,Friday,1,58995,0:01:00,20:50:00,The Complete Position Trading Course: Position Trading Stock
TRUE,45,1237,16,14,All Levels,1,2016-09-19 14:50:49+00:00,Web Development,2016,September,Monday,3,55665,0:01:00,20:50:00,AngularJs :basics for beginners
TRUE,45,1224,17,32,All Levels,1.5,2016-09-28 03:04:52+00:00,Musical Instruments,2016,September,Wednesday,3,55080,1:03:00,20:50:00,CAGED Pentatonic System for Guitar - Level 
TRUE,45,1220,13,26,All Levels,1.5,2016-08-26 16:15:07+00:00,Musical Instruments,2016,August,Friday,3,54900,1:03:00,20:50:00,CAGED Pentatonic System for Guitar - Level 
TRUE,45,1119,22,18,All Levels,1,2016-02-10 04:57:32+00:00,Business Finance,2016,February,Wednesday,1,50355,0:01:00,20:50:00,Bulletproof Personal Finance: Expert Asset Allocation
TRUE,45,1002,178,174,All Levels,16.5,2016-09-19 15:54:37+00:00,Web Development,2016,September,Monday,3,45090,20,20:50:00,Create a REAL Social Network like Facebook in PHP + MySQL
TRUE,45,969,2,17,Beginner Level,1,2017-06-04 18:56:32+00:00,Musical Instruments,2017,June,Sunday,2,43605,0:01:00,20:50:00,Learn all Piano Chords in all Piano Scales with logic
TRUE,45,944,1,10,All Levels,1,2017-02-18 20:21:12+00:00,Web Development,2017,February,Saturday,1,42480,0:01:00,20:50:00,XML DTD - Crash Course for Beginners
TRUE,45,901,36,20,Beginner Level,2,2014-09-28 19:51:11+00:00,Web Development,2014,September,Sunday,3,40545,3:07:00,20:50:00,Using MODX CMS to Build Websites: A Beginner's Guide
TRUE,45,774,39,35,All Levels,2.5,2015-04-08 16:57:23+00:00,Graphic Design,2015,April,Wednesday,2,34830,7:12:00,20:50:00,Editorial Illustration Tutorial: From Drawing to Photoshop
TRUE,45,709,14,31,All Levels,2.5,2014-12-08 10:43:52+00:00,Graphic Design,2014,December,Monday,4,31905,7:12:00,20:50:00,Sketch : Design a mobile application from scratch
TRUE,45,689,145,16,All Levels,2,2016-08-22 14:42:20+00:00,Business Finance,2016,August,Monday,3,31005,3:07:00,20:50:00,Tudo sobre Investimentos em Renda Fixa
TRUE,45,650,107,97,All Levels,10,2013-02-07 19:50:45+00:00,Business Finance,2013,February,Thursday,1,29250,20,20:50:00,Comprehensive Forex Mastery Program
TRUE,45,646,30,25,All Levels,2,2013-05-11 17:38:32+00:00,Graphic Design,2013,May,Saturday,2,29070,3:07:00,20:50:00,Essential Skills for Designers - Masking
TRUE,45,604,47,35,All Levels,4,2015-05-20 19:48:45+00:00,Web Development,2015,May,Wednesday,2,27180,12:20:00,20:50:00,Learn Laravel: Create Your Web App Step-By-Step
TRUE,45,547,98,53,Beginner Level,7,2016-01-14 23:03:31+00:00,Business Finance,2016,January,Thursday,1,24615,20,20:50:00,How To Confidently Join The Bitcoin Revolution
TRUE,45,540,11,19,Beginner Level,1,2017-04-15 00:56:41+00:00,Web Development,2017,April,Saturday,2,24300,0:01:00,20:50:00,Create Ajax Chat App with PHP & Mysql
TRUE,45,511,12,7,All Levels,0.55,2016-11-28 17:44:21+00:00,Web Development,2016,November,Monday,4,22995,0:01:00,20:50:00,PHP Laravel :Creating a CRUD application
TRUE,45,502,0,15,Beginner Level,2.5,2017-05-27 00:01:54+00:00,Graphic Design,2017,May,Saturday,2,22590,7:12:00,20:50:00,Design Tickets and Vouchers in Photoshop and Illustrator
TRUE,45,447,6,23,All Levels,3.5,2016-08-05 19:07:42+00:00,Graphic Design,2016,August,Friday,3,20115,7:12:00,20:50:00,Create Awesome Ebook Covers Using Microsoft Word
TRUE,45,431,99,80,Beginner Level,7.5,2016-11-21 17:19:01+00:00,Graphic Design,2016,November,Monday,4,19395,20,20:50:00,ABC do Photoshop CC
TRUE,45,426,4,9,All Levels,1,2017-02-19 18:11:07+00:00,Web Development,2017,February,Sunday,1,19170,0:01:00,20:50:00,XML XSLT - Crash Course for Beginners
TRUE,45,426,4,10,All Levels,1,2017-02-19 22:52:36+00:00,Web Development,2017,February,Sunday,1,19170,0:01:00,20:50:00,XML XQuery - Crash Course for Beginners
TRUE,45,418,85,71,Beginner Level,11,2017-03-03 20:08:35+00:00,Graphic Design,2017,March,Friday,1,18810,20,20:50:00,FormaÃ§Ã£o em Design GrÃ¡fico com Corel Draw VersÃµes X / .
TRUE,45,412,19,74,All Levels,13,2013-10-10 22:02:48+00:00,Business Finance,2013,October,Thursday,4,18540,20,20:50:00,The Smart Option Trader
TRUE,45,396,6,8,All Levels,0.566666667,2017-02-19 23:41:32+00:00,Web Development,2017,February,Sunday,1,17820,0:01:00,20:50:00,XML DOM - Crash Course for Beginners
TRUE,45,387,24,24,All Levels,2,2013-05-13 12:59:21+00:00,Graphic Design,2013,May,Monday,2,17415,3:07:00,20:50:00,Essential Skills for Designers - Mastering the Pen Tool
TRUE,45,252,14,21,All Levels,4.5,2016-02-19 17:24:14+00:00,Musical Instruments,2016,February,Friday,1,11340,12:20:00,20:50:00, Rock Guitar Licks You MUST Know
TRUE,45,249,33,61,Beginner Level,4,2015-06-02 19:50:16+00:00,Musical Instruments,2015,June,Tuesday,2,11205,12:20:00,20:50:00,Learn Flute FAST!
TRUE,45,239,30,49,All Levels,6,2016-02-16 20:37:03+00:00,Musical Instruments,2016,February,Tuesday,1,10755,12:20:00,20:50:00,Guitar Lessons - Learning The Neck - Fretboard Mastery
TRUE,45,219,11,25,All Levels,2,2013-05-13 12:59:44+00:00,Graphic Design,2013,May,Monday,2,9855,3:07:00,20:50:00,Essential Skills for Designers - Working with Type
TRUE,45,198,21,15,All Levels,2.5,2016-02-12 07:50:14+00:00,Musical Instruments,2016,February,Friday,1,8910,7:12:00,20:50:00,Blues Guitar Lessons - Volume  - Blues Shuffle Essentials
TRUE,45,198,11,34,Intermediate Level,5,2016-02-13 20:32:55+00:00,Musical Instruments,2016,February,Saturday,1,8910,12:20:00,20:50:00,Guitar Lessons - Soloing With Arpeggios - Essential Guide 
TRUE,45,181,17,25,Intermediate Level,2.5,2014-11-20 09:38:59+00:00,Musical Instruments,2014,November,Thursday,4,8145,7:12:00,20:50:00,Acoustic Guitar After The Basics
TRUE,45,178,21,11,All Levels,2,2016-02-13 03:08:06+00:00,Musical Instruments,2016,February,Saturday,1,8010,3:07:00,20:50:00,Blues Guitar Lessons - Volume  - Slow Blues Essentials
TRUE,45,172,48,15,All Levels,1,2017-05-24 18:05:36+00:00,Business Finance,2017,May,Wednesday,2,7740,0:01:00,20:50:00,Learn How To use Channels to find amazing Forex Entries
TRUE,45,116,7,27,All Levels,2,2016-02-14 22:15:09+00:00,Musical Instruments,2016,February,Sunday,1,5220,3:07:00,20:50:00,Guitar Lessons - The Modal System - Modes Essentials
TRUE,45,115,12,24,Beginner Level,5.5,2015-06-26 18:43:13+00:00,Graphic Design,2015,June,Friday,2,5175,12:20:00,20:50:00,Adobe Illustrator CC - From scratch 
TRUE,45,103,1,46,Beginner Level,3.5,2017-02-20 17:32:01+00:00,Musical Instruments,2017,February,Monday,1,4635,7:12:00,20:50:00,Learn  Scottish Tunes Piano Easy Level
TRUE,45,98,5,14,All Levels,2,2016-02-13 02:57:32+00:00,Musical Instruments,2016,February,Saturday,1,4410,3:07:00,20:50:00,Blues Guitar Lessons - Volume  - Minor Blues Essentials
TRUE,45,80,5,24,All Levels,4.5,2016-07-29 21:24:14+00:00,Musical Instruments,2016,July,Friday,3,3600,12:20:00,20:50:00,Pure Rock Guitar : Play Like the Gods of Rock!
TRUE,45,80,4,112,Beginner Level,3,2015-10-16 17:11:30+00:00,Musical Instruments,2015,October,Friday,4,3600,7:12:00,20:50:00,Total beginner to intermediate guitar - Learn to play by ear
TRUE,45,66,9,8,Beginner Level,1,2016-11-25 22:42:01+00:00,Musical Instruments,2016,November,Friday,4,2970,0:01:00,20:50:00,Learn to play guitar and sing at the same time
TRUE,45,65,18,56,Beginner Level,10,2017-05-01 19:01:49+00:00,Musical Instruments,2017,May,Monday,2,2925,20,20:50:00,Beginner Guitar Lessons: Learn To Play Guitar Today (WAVE )
TRUE,45,64,13,15,All Levels,1.5,2016-02-29 17:06:36+00:00,Musical Instruments,2016,February,Monday,1,2880,1:03:00,20:50:00,Guitar Looper Basic Training
TRUE,45,57,9,15,Beginner Level,2,2016-02-16 17:19:38+00:00,Musical Instruments,2016,February,Tuesday,1,2565,3:07:00,20:50:00,Ultimate Beginner Guitar Guide - Both Acoustic & Electric 
TRUE,45,40,6,18,Intermediate Level,1,2013-05-16 10:03:47+00:00,Business Finance,2013,May,Thursday,2,1800,0:01:00,20:50:00, documentos clave para administrar tu empresa con Ã©xito
TRUE,45,39,6,37,All Levels,3,2016-08-26 22:57:33+00:00,Business Finance,2016,August,Friday,3,1755,7:12:00,20:50:00,Technical Analysis: Understanding Price Action
TRUE,45,36,5,20,Intermediate Level,1.5,2015-10-08 17:21:31+00:00,Graphic Design,2015,October,Thursday,4,1620,1:03:00,20:50:00,Typographic Poster Design - From Sketch to Vector
TRUE,45,18,3,18,All Levels,3.5,2017-05-08 02:40:04+00:00,Business Finance,2017,May,Monday,2,810,7:12:00,20:50:00,EstruturaÃ§Ã£o Financeira
TRUE,45,16,1,16,Beginner Level,1.5,2017-04-06 21:39:23+00:00,Business Finance,2017,April,Thursday,2,720,1:03:00,20:50:00,MQL - Beginner To Expert
TRUE,45,12,1,9,Intermediate Level,0.716666667,2015-09-20 21:45:48+00:00,Business Finance,2015,September,Sunday,3,540,0:01:00,20:50:00,How to trade options
TRUE,45,7,1,27,Beginner Level,3.5,2017-05-31 17:02:09+00:00,Business Finance,2017,May,Wednesday,2,315,7:12:00,20:50:00,Le basi del trading online
TRUE,45,6,0,12,Beginner Level,2,2014-06-27 15:15:12+00:00,Business Finance,2014,June,Friday,2,270,3:07:00,20:50:00,Nest Egg Investing
TRUE,45,4,0,7,Beginner Level,1,2016-06-03 22:38:05+00:00,Business Finance,2016,June,Friday,2,180,0:01:00,20:50:00,Chief Wealth Officer
TRUE,45,4,0,9,Intermediate Level,2,2016-02-11 21:43:10+00:00,Graphic Design,2016,February,Thursday,1,180,3:07:00,20:50:00,Events Promotion Design
TRUE,50,47886,285,125,All Levels,12.5,2012-06-18 16:52:34+00:00,Web Development,2012,June,Monday,2,2394300,20,20:50:00,Learning Dynamic Website Design - PHP MySQL and JavaScript
TRUE,50,35267,217,53,All Levels,4,2012-04-25 00:01:43+00:00,Web Development,2012,April,Wednesday,2,1763350,12:20:00,20:50:00,Web Programming with Python
TRUE,50,18818,407,80,All Levels,11,2014-06-03 08:48:34+00:00,Web Development,2014,June,Tuesday,2,940900,20,20:50:00,Learn To Build Beautiful HTML And CSS Websites In  Month
TRUE,50,17113,380,93,All Levels,9.5,2012-11-26 13:51:56+00:00,Web Development,2012,November,Monday,4,855650,20,20:50:00,Learning JavaScript Programming Tutorial. A Definitive Guide
TRUE,50,16926,126,33,Beginner Level,4.5,2016-10-13 20:38:03+00:00,Web Development,2016,October,Thursday,4,846300,12:20:00,20:50:00,Try AngularJS: Beginner's Guide to Front End Web Development
TRUE,50,12328,15,32,All Levels,2,2014-07-04 08:17:41+00:00,Web Development,2014,July,Friday,3,616400,3:07:00,20:50:00,Website Secrets: Get a Gorgeous Website on the Cheap
TRUE,50,11893,69,40,All Levels,3,2013-04-25 17:04:18+00:00,Graphic Design,2013,April,Thursday,2,594650,7:12:00,20:50:00,Photoshop Course: Design an eBook Cover in Photoshop
TRUE,50,11847,57,57,All Levels,7.5,2012-10-17 11:07:41+00:00,Web Development,2012,October,Wednesday,4,592350,20,20:50:00,Advanced HTML Tutorial for Web Developers
TRUE,50,11384,1846,80,All Levels,5.5,2016-09-19 22:25:38+00:00,Web Development,2016,September,Monday,3,569200,12:20:00,20:50:00,Ultimate Angular  (previously Angular ) with Bootstrap 
TRUE,50,11262,142,18,All Levels,2,2015-01-07 03:12:34+00:00,Web Development,2015,January,Wednesday,1,563100,3:07:00,20:50:00,jQuery Crash Course: Learn the Essentials of jQuery Fast
TRUE,50,10869,2257,104,Intermediate Level,5,2015-04-29 23:49:34+00:00,Musical Instruments,2015,April,Wednesday,2,543450,12:20:00,20:50:00,Guitar Super System Level 
TRUE,50,10864,63,26,Beginner Level,2,2016-02-01 19:34:26+00:00,Web Development,2016,February,Monday,1,543200,3:07:00,20:50:00,JavaScript for Beginners Welcome to learning JavaScript
TRUE,50,10435,665,23,All Levels,1.5,2016-09-15 22:49:21+00:00,Musical Instruments,2016,September,Thursday,3,521750,1:03:00,20:50:00,The Complete Piano & Music Theory Beginners Course
TRUE,50,10150,997,90,All Levels,16,2015-04-22 00:22:43+00:00,Web Development,2015,April,Wednesday,2,507500,20,20:50:00,Learn Nodejs by building  projects
TRUE,50,9881,329,136,All Levels,12,2013-08-25 16:16:52+00:00,Web Development,2013,August,Sunday,3,494050,20,20:50:00,The Ultimate Web Development Course
TRUE,50,9607,78,40,All Levels,5.5,2016-10-24 18:14:43+00:00,Web Development,2016,October,Monday,4,480350,12:20:00,20:50:00,Try Django . | Create a URL Shortening Service
TRUE,50,8755,931,133,All Levels,15.5,2014-12-19 20:46:50+00:00,Web Development,2014,December,Friday,4,437750,20,20:50:00,All about NodeJS
TRUE,50,7750,58,15,All Levels,1.5,2014-07-17 08:02:54+00:00,Business Finance,2014,July,Thursday,3,387500,1:03:00,20:50:00,How To Start Trading Penny Stocks In  Easy Steps 
TRUE,50,7706,62,45,All Levels,5,2012-11-30 17:33:41+00:00,Web Development,2012,November,Friday,4,385300,12:20:00,20:50:00,HTML APIs For JavaScript - A Course For Web Developers 
TRUE,50,7660,7,19,All Levels,2,2014-03-21 01:53:04+00:00,Web Development,2014,March,Friday,1,383000,3:07:00,20:50:00,Learn Building Your Own Website Without Coding
TRUE,50,7407,172,147,All Levels,20,2014-03-04 07:12:21+00:00,Web Development,2014,March,Tuesday,1,370350,20,20:50:00,Try Django . | Build a Blog and Learn Python's # Library
TRUE,50,7140,72,26,Beginner Level,1.5,2013-08-11 20:39:24+00:00,Musical Instruments,2013,August,Sunday,3,357000,1:03:00,20:50:00,A new approach to piano and playing songs for beginners
TRUE,50,7090,52,30,Intermediate Level,8.5,2014-02-15 16:03:28+00:00,Web Development,2014,February,Saturday,1,354500,20,20:50:00,Become a Heroku Rails Ninja: Expert Level Deployment Tools
TRUE,50,7014,95,62,All Levels,4.5,2011-11-29 01:29:11+00:00,Web Development,2011,November,Tuesday,4,350700,12:20:00,20:50:00,Learn jQuery: An In-depth Course For Beginners
TRUE,50,6134,93,15,Beginner Level,2,2016-04-17 20:13:31+00:00,Web Development,2016,April,Sunday,2,306700,3:07:00,20:50:00,"Full Stack JavaScript: Learn Backbone.js, Node.js & MongoDB"
TRUE,50,5921,35,42,Beginner Level,4.5,2014-03-11 19:43:30+00:00,Web Development,2014,March,Tuesday,1,296050,12:20:00,20:50:00,Introduction to Web Development
TRUE,50,5830,29,12,All Levels,1,2013-07-21 23:31:31+00:00,Musical Instruments,2013,July,Sunday,3,291500,0:01:00,20:50:00,Virtual Piano Lessons - A New Way To Learn Piano
TRUE,50,5549,92,143,All Levels,15.5,2012-12-15 15:22:52+00:00,Web Development,2012,December,Saturday,4,277450,20,20:50:00,PHP & MySQL - Learn The Easy Way. Master PHP & MySQL Quickly
TRUE,50,5398,358,83,Intermediate Level,10.5,2014-10-08 02:50:31+00:00,Web Development,2014,October,Wednesday,4,269900,20,20:50:00,Learn WCF And Web APIs From Scratch
TRUE,50,5354,24,23,All Levels,1.5,2015-09-21 18:10:34+00:00,Business Finance,2015,September,Monday,3,267700,1:03:00,20:50:00, Deadly Mistakes of Investing that Will Slash Your Profits!
TRUE,50,5279,1375,123,All Levels,14.5,2016-10-27 22:44:29+00:00,Web Development,2016,October,Thursday,4,263950,20,20:50:00,The Complete Elixir and Phoenix Bootcamp
TRUE,50,5143,941,80,Intermediate Level,12,2016-07-01 21:20:38+00:00,Web Development,2016,July,Friday,3,257150,20,20:50:00,Learn Angular  Development By Building  Apps
TRUE,50,4892,49,32,Beginner Level,2,2016-08-04 21:40:35+00:00,Web Development,2016,August,Thursday,3,244600,3:07:00,20:50:00,HTML CSS Learn to create a website from scratch
TRUE,50,4733,11,15,All Levels,1.5,2017-05-27 00:12:52+00:00,Musical Instruments,2017,May,Saturday,2,236650,1:03:00,20:50:00,Learn to play your favorite guitar songs by ear
TRUE,50,4732,5,14,All Levels,2,2015-04-24 23:54:06+00:00,Web Development,2015,April,Friday,2,236600,3:07:00,20:50:00,Learn How to Create Your Own Social Network
TRUE,50,4702,17,6,All Levels,1,2013-06-07 17:07:48+00:00,Business Finance,2013,June,Friday,2,235100,0:01:00,20:50:00,Professional Trader's Mindset - Complete Forex Course
TRUE,50,4628,247,93,All Levels,12,2015-09-28 20:22:39+00:00,Web Development,2015,September,Monday,3,231400,20,20:50:00,Projects in MongoDB - Learn MongoDB Building Projects
TRUE,50,4447,76,24,Intermediate Level,4,2016-04-19 17:27:00+00:00,Web Development,2016,April,Tuesday,2,222350,12:20:00,20:50:00,React.js Quickly: Developing Scalable Web User Interfaces
TRUE,50,4407,17,29,All Levels,2.5,2015-12-04 17:06:24+00:00,Web Development,2015,December,Friday,4,220350,7:12:00,20:50:00,JQuery Create Overlay Popups from scratch using Jquery
TRUE,50,4192,128,34,Expert Level,1.5,2015-11-30 21:49:37+00:00,Musical Instruments,2015,November,Monday,4,209600,1:03:00,20:50:00,Guitar Super System Level 
TRUE,50,4123,23,34,Beginner Level,3.5,2013-12-04 22:49:28+00:00,Web Development,2013,December,Wednesday,4,206150,7:12:00,20:50:00,Create and Deploy a Web App in  Hours
TRUE,50,4123,46,31,Beginner Level,4.5,2014-05-30 22:23:01+00:00,Web Development,2014,May,Friday,2,206150,12:20:00,20:50:00,HTML and CSS Crash Course for Beginners
TRUE,50,4106,112,15,Beginner Level,1,2016-08-27 21:35:25+00:00,Web Development,2016,August,Saturday,3,205300,0:01:00,20:50:00,Introductory To HTML and CSS
TRUE,50,4076,39,22,Intermediate Level,3,2014-10-28 02:25:42+00:00,Web Development,2014,October,Tuesday,4,203800,7:12:00,20:50:00,Create a Responsive Website with Bootstrap 
TRUE,50,4034,8,40,Intermediate Level,3,2015-09-16 18:57:23+00:00,Business Finance,2015,September,Wednesday,3,201700,7:12:00,20:50:00,Accounting Made Easy 
TRUE,50,3917,45,7,All Levels,1,2016-05-03 18:23:01+00:00,Business Finance,2016,May,Tuesday,2,195850,0:01:00,20:50:00,The Holy Grail of Auto Trading Forex Futures Stocks Revealed
TRUE,50,3770,108,72,All Levels,7,2015-08-11 20:52:21+00:00,Web Development,2015,August,Tuesday,3,188500,20,20:50:00,WordPress Plugin Development for  - Build  Plugins
TRUE,50,3704,111,18,Intermediate Level,2,2014-06-16 14:00:47+00:00,Web Development,2014,June,Monday,2,185200,3:07:00,20:50:00,Learn XML Crash Course: Discover Essential XML Fundamentals 
TRUE,50,3688,49,11,All Levels,1,2017-04-13 17:36:32+00:00,Web Development,2017,April,Thursday,2,184400,0:01:00,20:50:00,"Build Your Own Calculator App with Javascript, HTML & CSS"
TRUE,50,3601,28,22,Beginner Level,2,2016-09-03 05:21:37+00:00,Web Development,2016,September,Saturday,3,180050,3:07:00,20:50:00,Web Design HTML CSS How to Create a Website from Scratch
TRUE,50,3425,10,50,All Levels,4,2015-09-16 18:29:12+00:00,Business Finance,2015,September,Wednesday,3,171250,12:20:00,20:50:00,Business Economics - Basics (College Level)
TRUE,50,3411,84,22,All Levels,1,2013-11-09 09:36:07+00:00,Web Development,2013,November,Saturday,4,170550,0:01:00,20:50:00,Create a classified website in  hours - guaranteed
TRUE,50,3312,107,21,Intermediate Level,1.5,2016-06-27 23:12:31+00:00,Musical Instruments,2016,June,Monday,2,165600,1:03:00,20:50:00,Blues Guitar Fundamentals
TRUE,50,3157,375,32,Intermediate Level,3,2016-12-08 16:21:16+00:00,Musical Instruments,2016,December,Thursday,4,157850,7:12:00,20:50:00,Modern Rock Guitar Techniques
TRUE,50,3026,60,67,All Levels,7,2012-02-28 18:52:32+00:00,Web Development,2012,February,Tuesday,1,151300,20,20:50:00,Learn HTML At Your Own Pace. Ideal for Beginners
TRUE,50,3011,57,10,Intermediate Level,1,2015-02-23 15:11:20+00:00,Web Development,2015,February,Monday,1,150550,0:01:00,20:50:00,AngularJS For ASP.NET MVC Developers
TRUE,50,2946,6,284,All Levels,31.5,2016-05-05 23:07:43+00:00,Business Finance,2016,May,Thursday,2,147300,20,20:50:00,B Com Accountancy I (Paper ECO  IGNOU)
TRUE,50,2788,52,41,Beginner Level,1.5,2015-07-01 21:34:49+00:00,Musical Instruments,2015,July,Wednesday,3,139400,1:03:00,20:50:00,Keyboard Instruments - Read Sheet Music for Piano Fast!
TRUE,50,2784,221,79,All Levels,15,2015-07-28 17:23:14+00:00,Web Development,2015,July,Tuesday,3,139200,20,20:50:00,Learn MeteorJS By Building  Real World Projects
TRUE,50,2692,25,25,Beginner Level,1.5,2015-09-17 18:47:54+00:00,Business Finance,2015,September,Thursday,3,134600,1:03:00,20:50:00,Trading Economic Indicators - Complete Trading System
TRUE,50,2673,17,29,All Levels,2.5,2012-07-06 21:33:05+00:00,Musical Instruments,2012,July,Friday,3,133650,7:12:00,20:50:00,Guitar Insanity Workout - Eatmystrings!
TRUE,50,2669,112,72,Intermediate Level,5.5,2017-04-27 19:21:11+00:00,Web Development,2017,April,Thursday,2,133450,12:20:00,20:50:00,Build Your Own Backend REST API using Django REST Framework
TRUE,50,2643,56,24,All Levels,3.5,2016-01-07 02:04:55+00:00,Web Development,2016,January,Thursday,1,132150,7:12:00,20:50:00,Master ExpressJS to Build Web Apps with NodeJS&JavaScript
TRUE,50,2635,13,29,Beginner Level,2,2016-02-08 16:30:15+00:00,Business Finance,2016,February,Monday,1,131750,3:07:00,20:50:00,Learn How to Start Small and Make It Big In Small-Cap Stocks
TRUE,50,2606,241,77,Beginner Level,8,2017-05-16 19:43:44+00:00,Web Development,2017,May,Tuesday,2,130300,20,20:50:00,Electron for Desktop Apps: The Complete Developer's Guide
TRUE,50,2577,529,64,All Levels,4.5,2016-06-30 16:57:08+00:00,Web Development,2016,June,Thursday,2,128850,12:20:00,20:50:00,ChatBots: Messenger ChatBot with API.AI and Node.JS
TRUE,50,2498,12,25,All Levels,3.5,2017-03-30 22:39:31+00:00,Musical Instruments,2017,March,Thursday,1,124900,7:12:00,20:50:00,How To Make Money With A Cover Band
TRUE,50,2494,303,40,Intermediate Level,4.5,2016-03-09 20:03:42+00:00,Web Development,2016,March,Wednesday,1,124700,12:20:00,20:50:00,AngularJS For .Net Developers From Scratch
TRUE,50,2489,39,16,Beginner Level,2,2017-03-01 21:54:39+00:00,Graphic Design,2017,March,Wednesday,1,124450,3:07:00,20:50:00,Foundation Skills on Adobe Illustrator: Learn Fast!
TRUE,50,2474,6,128,All Levels,17.5,2015-07-07 20:35:21+00:00,Business Finance,2015,July,Tuesday,3,123700,20,20:50:00,CFA Corporate Finance Level 
TRUE,50,2459,107,101,All Levels,8,2012-05-24 21:14:57+00:00,Web Development,2012,May,Thursday,2,122950,20,20:50:00,Learning CSS - A Comprehensive Tutorial For Web Developers
TRUE,50,2424,29,15,Beginner Level,1.5,2016-06-05 15:11:49+00:00,Graphic Design,2016,June,Sunday,2,121200,1:03:00,20:50:00,Design your own Social Media Logo Icons in Adobe Illustrator
TRUE,50,2358,3,26,Beginner Level,1,2016-03-31 18:31:08+00:00,Musical Instruments,2016,March,Thursday,1,117900,0:01:00,20:50:00,Playing Piano: Scales and Arpeggios Vol.I : Major keys
TRUE,50,2351,302,16,All Levels,2.5,2015-01-21 04:02:16+00:00,Web Development,2015,January,Wednesday,1,117550,7:12:00,20:50:00,Bootstrap  Introduction : Create RESPONSIVE Websites Fast
TRUE,50,2222,24,11,All Levels,0.6,2015-09-28 18:51:08+00:00,Business Finance,2015,September,Monday,3,111100,0:01:00,20:50:00,"High-Frequency Trading #: Basics, History & Strategies"
TRUE,50,2199,28,16,Beginner Level,1,2016-02-03 20:23:32+00:00,Graphic Design,2016,February,Wednesday,1,109950,0:01:00,20:50:00,Logo Design By Example : Design  Famous Logos
TRUE,50,2187,218,91,All Levels,13,2015-08-03 17:46:24+00:00,Business Finance,2015,August,Monday,3,109350,20,20:50:00,QuickBooks Online: Complete Guide & Certification tips
TRUE,50,2154,40,16,Beginner Level,1,2015-07-06 23:16:45+00:00,Musical Instruments,2015,July,Monday,3,107700,0:01:00,20:50:00,Guitar -   Strumming Patterns You Must Know For Guitar
TRUE,50,2152,19,15,Beginner Level,2.5,2015-01-13 04:50:51+00:00,Web Development,2015,January,Tuesday,1,107600,7:12:00,20:50:00,CoffeeScript: The Good Partsâ€”Write Better javaScript
TRUE,50,2134,55,5,All Levels,1,2016-07-13 18:37:40+00:00,Business Finance,2016,July,Wednesday,3,106700,0:01:00,20:50:00,"Using 'The Greeks To Understand Options"""
TRUE,50,2087,95,6,Beginner Level,0.633333333,2016-01-22 21:24:38+00:00,Graphic Design,2016,January,Friday,1,104350,0:01:00,20:50:00,Make flat design trees in Adobe Illustrator in  minutes!
TRUE,50,2053,234,44,All Levels,5.5,2014-10-01 18:49:29+00:00,Business Finance,2014,October,Wednesday,4,102650,12:20:00,20:50:00,Build a DCF Valuation Model
TRUE,50,2045,8,24,Beginner Level,2,2016-08-25 19:22:05+00:00,Musical Instruments,2016,August,Thursday,3,102250,3:07:00,20:50:00,Guitar: Learn  CCR Guitar Chord Progressions
TRUE,50,2031,15,29,Beginner Level,14.5,2014-04-21 16:23:37+00:00,Business Finance,2014,April,Monday,2,101550,20,20:50:00,Accounting : Guide to Business Accounting
TRUE,50,1976,252,16,Beginner Level,1,2014-11-25 16:20:58+00:00,Musical Instruments,2014,November,Tuesday,4,98800,0:01:00,20:50:00,The Best Beginner Guitar Course Ever
TRUE,50,1971,13,20,Beginner Level,1.5,2015-12-03 17:08:10+00:00,Business Finance,2015,December,Thursday,4,98550,1:03:00,20:50:00,Accounting for Beginners : Learn Basics in under  Hour
TRUE,50,1949,149,102,All Levels,15.5,2015-09-15 00:07:28+00:00,Web Development,2015,September,Tuesday,3,97450,20,20:50:00,Projects in ExpressJS - Learn ExpressJs building  projects
TRUE,50,1936,88,53,All Levels,5,2014-03-07 19:09:28+00:00,Web Development,2014,March,Friday,1,96800,12:20:00,20:50:00,All You Need To Know About AngularJS - Training On AngularJS
TRUE,50,1916,38,23,Beginner Level,1,2016-12-05 22:14:17+00:00,Business Finance,2016,December,Monday,4,95800,0:01:00,20:50:00,Introduction to Accounting : Mastering Financial Statements
